Taoudenni,10.0
Araouane,9.999999992438463
Tessalit,9.999999977615744
Aguelhok,9.999999961997077
Goundam,9.999999959173703
Kidal,9.999999909389196
Nara,9.999999884061424
Ménaka,9.999999867218795
Bourèm Guindou,9.999999797400342
Timbuktu,9.999999757377505
Gao,9.99999965110298
Mopti,9.999999208276192
Satadougou,3.830572832889085
Yélimané,3.830572830408341
Sokolo,3.830572800621818
Nioro,3.8305727122387134
Kangaba,3.8305726875104456
Koulikoro,3.8305726286851423
Bafoulabé,3.830572603138757
Banamba,3.8305725699917934
Djenné,3.830572549292535
Bougouni,3.8305725272473423
San,3.830572475028559
Kita,3.8305724306126843
Markala,3.830572366368451
Kati,3.8305722506267865
Kayes,3.8305721599124865
Koutiala,3.8305719160606237
Ségou,3.830571664696154
Sikasso,3.8305709567516204
Bamako,3.8305551650387497
