Eidsvoll,10.0
Lier,1.7681548306346744
Nedre Eiker,0.17470750510026278
Sola,0.10172308299653905
Oppegård,0.015082102139124885
Larvik,0.014114344788357268
Kongsberg,0.0012649643662752475
Nittedal,0.0007196183483030444
Stjørdal,0.00034170571973247906
Hamar,0.0002530982752004393
Lillehammer,1.676902329057553e-05
Røyken,2.538642713478131e-08
Askøy,1.1810353691313397e-08
Nøtterøy,1.314041743565348e-10
Elverum,2.7837753562947155e-11
Ski,1.8815355199727027e-11
Arendal,1.3511605901602441e-11
Harstad,1.0154070930875125e-11
Stange,9.88515015290854e-12
Halden,1.8263596842942197e-12
Gjøvik,1.2616737665417884e-12
Horten,8.845935983881083e-13
Ås,6.760213895910154e-13
Molde,1.608852634771554e-13
Os,4.328944714683885e-14
Nesoddtangen,2.700552805856573e-14
Kleppe,2.434109683674235e-14
Time,2.2284673368015782e-15
Mo i Rana,2.1027966751735707e-15
Stord,1.309437004671207e-15
Kristiansund,2.6803264721138366e-16
Sørum,2.5966252653496437e-16
Vestby,1.2996415442783444e-16
Kosvik,1.0768495393815917e-16
Kongsvinger,6.777019190247395e-17
Ringsaker,1.3607306675990066e-17
Rygge,6.440733555226546e-19
Frogn,3.298728398402662e-19
Voss,2.3592230179146023e-19
Porsgrunn,1.9093295469969497e-19
Lindås,1.7112489871140213e-19
Mandal,1.4202674501036077e-19
Alta,9.137003485161649e-20
Verdal,3.701031768400137e-20
Vennesla,2.5097599721818317e-20
Haugesund,2.0971291431315953e-20
Askim,1.3436573911976551e-20
Malvik,6.530609252902438e-21
Narvik,6.530609252902438e-21
Nannestad,6.409025282346245e-21
Bamble,5.449259153849493e-21
Gran,2.2692887421726427e-21
Drøbak,1.4219018974621685e-21
Grimstad,1.1959834586146093e-21
Tromsø,7.630907913485556e-22
Notodden,7.339236234562384e-22
Steinkjer,6.503724895869745e-22
Strand,6.298960382628373e-22
Bømlo,1.0194293670853637e-22
Sogndal,8.439128915976245e-23
Stokke,6.113717593402059e-23
Lenvik,5.725850633805627e-23
Egersund,4.207685951394817e-23
Eidsberg,3.9584525971217026e-23
Søgne,3.167641099711953e-23
Randaberg,2.972871832416154e-23
Lommedalen,2.873242032809331e-23
Enebakk,2.4843316682963002e-23
Tysvær,2.3109961978140213e-23
Ørsta,1.5782437922918597e-23
Lørenskog,1.0932938976973838e-23
Sortland,1.0542505310215682e-23
Volda,9.138838639840164e-24
Kragerø,7.930283551219155e-24
Lyngdal,7.751659911943766e-24
Førde,7.451994607063866e-24
Levanger,7.384586399655877e-24
Sande,3.898217501662933e-24
Fauske,3.0659465509981827e-24
Farsund,2.8606714658332677e-24
Haram,1.4282264168219355e-24
Lunner,1.1578071308029888e-24
Flekkefjord,1.1264654657802116e-24
Florø,9.786270497495882e-25
Ulstein,6.083027103598677e-25
Namsos,5.330270032724512e-25
Rakkestad,4.020131468494887e-25
Hammerfest,3.180433347856034e-25
Lillesand,2.65132206173725e-25
Åkrehamn,2.467104097838567e-25
Meland,2.2848507330150157e-25
Løten,1.9230302124679326e-25
Sykkylven,1.809574386513252e-25
Holmestrand,1.5779254931257174e-25
Råde,1.5663327130840047e-25
Alstahaug,1.4534563571692684e-25
Åsnes,1.0810608083887196e-25
Stryn,9.904037235983259e-26
Sunndalsøra,8.853488189967563e-26
Oppdal,8.493034774480084e-26
Jevnaker,7.123610442716574e-26
Risør,6.773412884329859e-26
Svelvik,5.861854357308651e-26
Rissa,5.589800021099009e-26
Trysil,5.48094730692067e-26
Vestnes,4.91258356474282e-26
Melhus,4.828705722040798e-26
Mesøy,3.720368597453677e-26
Bø,3.015766411825734e-26
Klæbu,2.9036243653326996e-26
Sandnessjøen,2.8555629816193156e-26
Spydeberg,2.823991178229076e-26
Kvinesdal,2.656834648475497e-26
Andebu,2.5139628854277668e-26
Surnadal,2.467261077636023e-26
Vereide,2.2944851860909425e-26
Vadsø,2.13448532393302e-26
Stavern,2.099799040213958e-26
Sveio,2.0838171265724586e-26
Våler,2.0167703654485466e-26
Nord-Fron,1.98843087317969e-26
Tynset,1.699477798391605e-26
Vossevangen,1.6867074525017545e-26
Balsfjord,1.665051760610826e-26
Hobøl,1.3777212203398024e-26
Trøgstad,1.3274143151106516e-26
Frei,1.2286566147712396e-26
Austevoll,1.1803632499691808e-26
Birkenes,1.1679922876054789e-26
Hareid,1.1070062668324082e-26
Øyer,1.0233869726789986e-26
Hitra,9.713854549549709e-27
Sand,9.37632215306249e-27
Svolvær,6.678701974402002e-27
Finnsnes,3.0824694850935775e-27
Kirkenes,2.1466704539278892e-27
Moss,1.070587194353993e-27
Rørvik,9.258125405048079e-28
Kaupanger,2.3552358069482086e-28
Bodø,1.550840139359568e-28
Ålesund,9.686997488664361e-29
Sarpsborg,1.6040209695461785e-29
Tønsberg,5.6908271868634056e-30
Sandnes,1.409694181916633e-30
Nordre Fåle,1.022293962213073e-30
Asker,3.2898149638660487e-31
Sandefjord,1.1742543221658627e-31
Skien,3.577768645611232e-33
Fredrikstad,3.3214259767259034e-34
Kristiansand,3.335616296011217e-36
Drammen,1.8225268230752274e-36
Stavanger,6.5495864764928185e-37
Trondheim,3.802629288874408e-38
Bergen,6.144186927616225e-39
Oslo,4.273695441203765e-40
