Sekondi,10.0
Obuase,4.8788870907096185e-17
Tema,5.170327181286321e-19
Cape Coast,1.3030994587147937e-20
Koforidua,9.401543238289918e-22
Ho,3.165900437987282e-24
Tamale,2.0258102595590122e-24
Wa,1.737121951883917e-24
Bawku,1.0906865303008848e-24
Sunyani,7.838260612758521e-25
Techiman,5.503844493863015e-25
Sefwi Wiawso,5.503844493863015e-25
Goaso,5.503844493863015e-25
Dambai,5.503844493863015e-25
Nalerigu,5.503844493863015e-25
Damongo,5.503844493863015e-25
Bolgatanga,5.503844493863015e-25
Aflao,5.430477797552778e-25
Nkawkaw,3.753688874723232e-25
Hohoe,2.0726307891422454e-25
Winneba,1.9170441801063908e-25
Berekum,8.753258442101913e-26
Yendi,6.643167661151265e-26
Kumasi,4.056967346266007e-35
Accra,2.6060454228637745e-35
