Eldoret,10.0
Machakos,1.8597834399157514e-12
Kisii,1.024657659638761e-12
Mumias,1.802953207623595e-14
Thika,1.475126593429378e-14
Nyeri,1.3028348926414106e-14
Malindi,3.1294396978468155e-15
Kakamega,1.669907542510178e-15
Kendu Bay,1.4422147167839188e-15
Lodwar,1.6166419727829274e-16
Athi River,1.0631131674644977e-16
Kilifi,8.372451775184679e-17
Sotik,9.860601420885996e-18
Garissa,2.995536408908794e-18
Kitale,1.7113541137204235e-18
Bungoma,3.8199114608920663e-19
Nakuru,3.392889067287638e-19
Isiolo,5.965465144906429e-20
Wajir,5.7357316497326e-20
Embu,2.5116050992757772e-20
Voi,1.1489799998749146e-20
Homa Bay,5.669539971885092e-21
Nanyuki,5.1513032823583326e-21
Busia,4.5335702492926315e-21
Mandera,4.292335317033283e-21
Kericho,4.02230916060551e-21
Kitui,3.4569471167650726e-21
Moyale,1.8001354515206145e-21
Maralal,9.90153429601521e-22
Lamu,6.916048485646824e-22
Kapsabet,6.468089656233904e-22
Eldama Ravine,6.161945914206756e-22
Marsabit,5.773422648898535e-22
Naivasha,4.01323196053217e-22
Namanga,3.3138842978289587e-22
Mwingi,2.523458542964675e-22
Siaya,1.4150600180405068e-22
Kapenguria,1.4150600180405068e-22
Wote,1.4150600180405068e-22
Mwatate,1.4150600180405068e-22
Kajiado,1.4150600180405068e-22
Ol Kalou,1.4150600180405068e-22
Narok,1.4150600180405068e-22
Kwale,1.4150600180405068e-22
Rumuruti,1.4150600180405068e-22
Hola,1.4150600180405068e-22
Kiambu,1.4150600180405068e-22
Kabarnet,1.4150600180405068e-22
Migori,1.4150600180405068e-22
Kerugoya,1.4150600180405068e-22
Iten,1.4150600180405068e-22
Nyamira,1.4150600180405068e-22
Murang’a,1.4150600180405068e-22
Sotik Post,1.4150600180405068e-22
Dadaab,1.206167587334757e-22
Witu,1.1529800510455736e-22
Karungu,7.804387079051752e-23
Konza,7.440525742064899e-23
Tsavo,6.075668559990436e-23
Kisumu,3.6497125033379374e-25
Mombasa,1.4938209587813912e-34
Meru,5.7767174783658125e-36
Nairobi,1.1615404298906565e-37
