Waitangi,10.0
Kairaki,3.280398884729621
Halfmoon Bay,3.2803988834201663
Kaikoura,3.28039886774095
Renwick,3.2803988615959296
Te Anau,3.280398861493228
Hokitika,3.2803988602094485
Turangi,3.2803988554166748
Westport,3.280398846772565
Dargaville,3.2803988424077186
Tuakau,3.2803988405248425
Katikati,3.280398840268087
Marton,3.280398839840161
Waihi,3.2803988375293587
Alexandra,3.280398837101433
Stratford,3.2803988350473863
Whitianga,3.280398833934779
Warkworth,3.280398833421267
Kaitaia,3.2803988327365845
Cromwell,3.28039883119605
Waitara,3.2803988244348172
Thames,3.2803988209258215
Ngaruawahia,3.2803988204123096
Kawerau,3.2803988203267256
Kerikeri,3.2803988194708724
Lincoln,3.2803988170744853
Greymouth,3.280398816732144
Matamata,3.280398814250172
Wanaka,3.2803988104844217
Te Puke,3.2803988048357957
Waiuku,3.280398803979943
Glencoe,3.280398803209676
Hawera,3.280398798502487
Te Awamutu,3.2803987745386194
Waikanae,3.2803987698314305
Tokoroa,3.2803987642683903
Mosgiel,3.280398761700833
Havelock North,3.2803987591332757
Macetown,3.2803987445837848
Whakatane,3.2803987437279316
Feilding,3.2803987407324486
Richmond,3.280398739020743
Ashton,3.2803987351694075
Levin,3.28039872575503
Cambridge,3.2803987112055393
Masterton,3.2803987035028674
Rolleston,3.2803986992236056
Taupo,3.280398669268771
Pukekohe East,3.2803986615660996
Blenheim,3.2803986453049037
Timaru,3.280398641025641
Paraparaumu,3.2803986290437077
Gisborne,3.2803985699898917
Whanganui,3.280398525485567
Upper Hutt,3.2803985075126674
Nelson,3.280398464720047
Invercargill,3.280398457017376
Whangarei,3.2803984210715758
New Plymouth,3.2803983936843
Rotorua,3.280398385981629
Porirua,3.280398376567253
Napier,3.280398353964191
Palmerston North,3.2803981891355862
Lower Hutt,3.2803980017039276
Dunedin,3.280397977740063
Tauranga,3.2803977312546033
Hamilton,3.2803974376972835
Northcote,3.280397126980143
Waitakere,3.280397105626631
Manukau City,3.2803956720744347
Christchurch,3.2803956583808036
Wellington,3.280395304913963
Auckland,3.2803863047829522
