Waterford,10.0
Drogheda,6.048625206646546e-08
Limerick,3.843390969516173e-08
Dún Dealgan,1.345907759165634e-09
Swords,3.55997534721161e-13
Blackrock,2.9801909977751807e-16
Tralee,2.6569344342671612e-17
Carlow,3.0508685452092075e-18
Ennis,2.99432410748078e-18
Dunleary,2.0335103351662815e-18
Kilkenny,4.1908985806848954e-19
Naas,2.0645933071636832e-19
Galway,4.221129406076399e-20
Sligo,3.8951995571931336e-20
Leixlip,1.797735418747287e-21
Cobh,2.0001043172224184e-22
Killarney,1.492390008983613e-22
Shannon,2.770030594217426e-23
Dungarvan,1.3339289782747496e-23
Kildare,1.0259248630454688e-23
Carrigtohill,6.243608438106967e-24
Monaghan,4.164280654823777e-24
Dunboyne,3.6823481768909954e-24
Carrick on Shannon,2.321066611558154e-24
Tullamore,2.321066611558154e-24
Nenagh,2.321066611558154e-24
An Cabhán,2.321066611558154e-24
Port Laoise,2.321066611558154e-24
Castlebar,2.321066611558154e-24
Lifford,2.321066611558154e-24
Ros Comáin,2.321066611558154e-24
Mullingar,2.321066611558154e-24
Tallaght,2.321066611558154e-24
Wicklow,2.321066611558154e-24
Clonmel,2.321066611558154e-24
Wexford,2.321066611558154e-24
Longford,2.321066611558154e-24
Trim,2.321066611558154e-24
Donegal,6.8766380076430395e-25
Cork,8.831402475111811e-35
Dublin,2.127432236023799e-40
