Bundaberg,10.0
Coffs Harbour,2.657985880142471
Bunbury,0.07688496386776907
Wagga Wagga,0.0011126864210412504
Maitland,0.0007412342548930178
Rockhampton,0.00037199185726848863
Hervey Bay,0.00013662334778690466
Mackay,6.122795179165629e-05
Shepparton,4.6672288320289265e-06
Albury,1.142308921013837e-07
Port Macquarie,1.1412048278757832e-07
Launceston,3.709728741431497e-08
Pakenham,2.6197356028817494e-08
Tamworth,1.1126004765402355e-09
Caloundra,2.9706382122772014e-10
Orange,1.5501131744217588e-10
Dubbo,2.971763907508801e-11
Geraldton,1.687162149696087e-11
Nowra,1.4211467034951272e-11
Bathurst,8.95875675035722e-12
Queanbeyan,6.417228709879779e-12
Frankston,5.341809341594958e-12
Sunbury,5.291450010680658e-12
Warrnambool,2.824547439786156e-12
Wodonga,2.6601269742974884e-12
Bendigo,2.4238790781900017e-12
Albany,1.3842953536835938e-12
Gladstone,8.02293268419302e-13
Mildura,5.044998067591314e-13
Southport,2.889931795344982e-13
Alice Springs,1.718189394713264e-13
Dandenong,7.841773828688503e-14
Kalgoorlie,7.561897985501352e-14
Mount Gambier,6.61671212283521e-14
Lismore,3.713764394003717e-14
Ballarat,3.556467558367624e-14
Maryborough,1.5370633329130867e-14
Quakers Hill,1.3607066918550168e-14
Gawler,9.457005951031394e-15
Caboolture,9.24025358778797e-15
Taree,8.959210928250596e-15
Ballina,8.959210928250596e-15
Traralgon,5.2882391550872475e-15
Busselton,4.829072919553003e-15
Armidale,3.00097297206669e-15
Goulburn,2.051983293648446e-15
Devonport,1.3189464614085892e-15
Bacchus Marsh,8.377517027971734e-16
Whyalla,6.446930083272835e-16
Cessnock,6.387801993054185e-16
Gympie,5.966691796816064e-16
Griffith,2.9059050961707007e-16
Kwinana,2.664292080121922e-16
Burnie,1.848056232136335e-16
Wangaratta,1.7850083488990903e-16
Grafton,1.5768679862300504e-16
Yeppoon,1.5171142608162456e-16
Murray Bridge,1.352229389409692e-16
Mount Isa,1.226332488458055e-16
Narangba,1.2169744695799394e-16
Mount Eliza,8.596894061886807e-17
Broken Hill,7.955551652566045e-17
Nerang,5.155041561094238e-17
Karratha,4.7726553347782423e-17
Mount Barker,4.5903504388124083e-17
Horsham,4.337779538313073e-17
Lara,4.012083404751373e-17
Singleton,3.9944244271887734e-17
Port Lincoln,3.955469271974377e-17
Banora Point,3.6594551012795455e-17
Warwick,2.4982534071886845e-17
Rochedale,2.4236365226817372e-17
Kempsey,2.4143281962837804e-17
Ulladulla,2.3786073145449865e-17
Sale,2.22079064556373e-17
Echuca,2.0171086607721407e-17
Australind,1.671345195676617e-17
Broome,1.598517825531502e-17
Port Hedland,1.5067398403246147e-17
Warragul,1.4757503041276363e-17
Port Pirie,1.415739390930817e-17
Barwon Heads,1.4004760442957172e-17
Emerald,1.370459772221428e-17
Ulverstone,1.3640233511113518e-17
Morwell,1.3117966352345993e-17
Gisborne,1.273543030648874e-17
Port Augusta,1.179296060684742e-17
Forster,1.1471868435805671e-17
Penrith,9.324270556085904e-18
Torquay,9.165624948796914e-18
Jimboomba,8.926687108500292e-18
