Wiwilí,10.0
Siuna,0.08740761450585433
San José de Bocay,1.842225771057257e-13
Juigalpa,5.283325537232875e-16
El Cuá,7.414404957188143e-17
Diriamba,5.801224772985228e-18
Jinotepe,9.912619445598577e-21
Granada,5.2084248391304986e-23
Chichigalpa,3.8172064531470666e-23
Bluefields,2.2786002507907823e-23
Tipitapa,4.009518290418376e-24
Ciudad Darío,8.174813682500169e-25
El Viejo,2.463417355413643e-25
Nandaime,8.336352035582513e-26
San Sebastián de Yalí,2.840128560451784e-26
Ocotal,1.664404483875671e-26
Bilwi,9.857198324552814e-27
Rivas,2.823837163766195e-28
San Marcos,1.224196322487054e-28
San Rafael del Sur,9.741377462423856e-29
San Rafael del Norte,5.973283608328847e-29
Corinto,5.651313107420645e-29
Estelí,5.259853561005165e-29
Somoto,3.0238259958161954e-29
El Castillo de La Concepción,2.587191574319193e-29
San Juan del Sur,1.0028300825361633e-29
Jinotega,5.750626250311752e-30
Bonanza,5.082224022806812e-30
Niquinohomo,3.1561548872923946e-30
San Carlos,3.149462859369686e-30
Masaya,2.1361831827092745e-30
El Realejo,1.2542720495510453e-30
Yalagüina,1.0306604400020337e-30
Kukrahill,8.258448759789103e-31
Catarina,5.880987607499974e-31
La Concordia,5.5728842042937674e-31
San José de Cusmapa,5.22169900630603e-31
Mozonte,4.857599870752192e-31
San Francisco del Norte,4.811089219889589e-31
Prinzapolka,4.153517847453295e-31
Greytown,9.987377253512264e-32
Chinandega,9.440958870229898e-32
Matagalpa,3.577701962579195e-32
León,1.582975094942904e-33
Boaco,9.945575453974957e-38
Managua,2.713468181846461e-40
