Kourou,10.0
Saint-Laurent-du-Maroni,4.761781279885945
Sinnamary,6.245275275392913e-05
Saint-Georges,4.062535750054147e-05
Roura,2.5225531032424203e-05
Iracoubo,1.382400253131217e-05
Cayenne,1.1678752830361728e-09
