Matadi,10.0
Beni,0.0013116193874384758
Mbandaka,2.025135259328082e-05
Tshikapa,1.4024304118292353e-06
Kindu,3.029696544817927e-07
Goma,5.032643483834821e-09
Butembo,9.816292144105225e-13
Kalemie,7.460619663968873e-14
Kolwezi,2.3013224483635798e-14
Gemena,1.3072829591817081e-14
Mbanza-Ngungu,1.176416431593925e-14
Likasi,8.986211713987182e-15
Mwene-Ditu,2.194342256861663e-15
Bukavu,5.555475786666144e-16
Boma,2.989336317290892e-16
Uvira,6.852044950719563e-17
Isiro,7.495406116707752e-18
Gandajika,4.809389670532639e-18
Moanda,4.435589938664806e-18
Wamba,1.485176687428292e-18
Kamina,1.0806075901311011e-19
Bandundu,2.603349264741311e-20
Kipushi,1.3892897586877342e-20
Ilebo,6.336318933237933e-21
Kongolo,5.021438904583036e-21
Bumba,3.996305821472e-21
Bunia,1.8256966294466005e-21
Lisala,2.5345941890516527e-22
Lodja,7.963420961281824e-23
Binga,5.515820367113678e-23
Kasongo,4.676848098213631e-23
Idiofa,3.851618541328274e-23
Kabinda,3.1437024935932174e-23
Aketi,3.02143860528955e-23
Basankusu,1.6267826312975542e-23
Mweka,1.404623324630952e-23
Gbadolite,1.380564587567188e-23
Kahemba,1.3175350704917435e-23
Bulungu,1.1269666030529192e-23
Manono,9.145109219451331e-24
Buta,8.783307746907655e-24
Basoko,7.32107554237343e-24
Lubao,6.901780084714793e-24
Lusambo,5.932984318072603e-24
Inongo,5.2697455266023795e-24
Tshela,4.6985471157855965e-24
Bukama,4.666861209613958e-24
Mangai,4.048147176449074e-24
Kampene,3.992689798930423e-24
Kambove,3.875822166024649e-24
Kaniama,3.8000186722668694e-24
Yangambi,3.491426167532136e-24
Luebo,3.385054771463791e-24
Businga,3.1154611731288578e-24
Mushie,2.806043035603421e-24
Boende,2.57655142209749e-24
Kabalo,2.1156822897710663e-24
Kasangulu,1.7993006200579583e-24
Bolobo,1.7840160168269127e-24
Libenge,1.664101442825447e-24
Watsa,1.3398923822345133e-24
Bondo,1.231069474724146e-24
Demba,1.1074374468208546e-24
Kasongo-Lunda,9.2075461733838e-25
Zongo,7.548664455962106e-25
Nyunzu,6.263333195057619e-25
Bosobolo,5.845954314982598e-25
Kasaji,4.740165910459941e-25
Kimpese,4.23804451111451e-25
Moba,4.048067756419494e-25
Dilolo,3.409734916476669e-25
Bongandanga,2.5375074459869636e-25
Mangbwalu,2.295257299680135e-25
Mwenga,2.190156267916066e-25
Lubutu,2.0421233148281788e-25
Buluko,2.023101053272412e-25
Luanza,1.9720104626490505e-25
Dibaya,1.9331286614413577e-25
Ikela,1.8871826205168416e-25
Kenge,1.8799268217556286e-25
Kalima,1.873133168342176e-25
Lusanga,1.8706822559310733e-25
Bafwasende,1.8666527752624805e-25
Kikwit,4.5173727581125434e-26
Kisangani,5.485115896418e-32
Mbuji-Mayi,3.718168367777068e-35
Lubumbashi,2.7186759840972273e-37
Kananga,8.351822455398551e-38
Kinshasa,8.505855098595979e-42
