Assomada,10.0
Tarrafal,2.141943307628762e-07
Pedra Badejo,6.045599716903496e-08
Ribeira Grande,3.575200310292841e-08
Sal Rei,2.547375286194173e-13
Espargos,1.5226735002616565e-13
São Filipe,1.2260566681074113e-13
Calheta de São Miguel,1.2375243588799323e-15
Porto Inglês,1.7025469213237667e-16
São Domingos,1.1361283476500728e-16
Cidade Velha,3.8829030955330083e-17
Picos,3.8829030955330083e-17
Ponta do Sol,3.8829030955330083e-17
Pombas,3.8829030955330083e-17
Tarrafal,3.8829030955330083e-17
João Teves,3.8829030955330083e-17
Igreja,3.8829030955330083e-17
Nova Sintra,3.8829030955330083e-17
Cova Figueira,3.8829030955330083e-17
Ribeira Brava,3.8829030955330083e-17
Porto Novo,3.8829030955330083e-17
Mindelo,6.241840894992015e-25
Praia,2.699281038568511e-26
