Ibarra,10.0
Milagro,1.6334680716333339
Babahoyo,0.0011894606856661613
Riobamba,1.5312855672014748e-05
Quevedo,5.914830338341977e-07
Esmeraldas,7.107402684996517e-08
Sangolquí,1.9693528496615856e-08
Pelileo,1.9714934380159636e-10
Ambato,1.2834992439033504e-10
Daule,8.408163275397201e-11
Latacunga,4.444370975649253e-11
Loja,1.1141731511966685e-11
Tulcán,4.85127807493338e-13
Chone,3.605404018214891e-13
Pasaje,3.41607795808541e-13
Santa Rosa,8.210860203418904e-14
Nueva Loja,7.174751920277514e-14
Huaquillas,5.2549840371926464e-14
Montecristi,3.1948402218175105e-14
Samborondón,9.07672960897224e-15
Puerto Francisco de Orellana,4.8627430365552236e-15
Jipijapa,4.1442212624608365e-15
Santa Elena,3.4773472732259426e-15
Otavalo,3.135741392253411e-15
Cayambe,2.8300778629716288e-15
San Jacinto de Buena Fe,2.2292659180539843e-15
Ventanas,2.1646015012712322e-15
Velasco Ibarra,1.0184535992804385e-15
La Troncal,8.971278346074832e-16
Salinas,7.65066280743265e-16
Azogues,5.93385784713515e-16
Vinces,2.144276989700456e-16
La Concordia,1.5306950235488613e-16
Rosa Zarate,1.5000453673994405e-16
Balzar,1.4468835198400213e-16
Naranjito,1.3536642733967094e-16
Naranjal,1.3324331792610316e-16
Puyo,5.198320981843773e-17
Portoviejo,4.712665667668051e-17
Guaranda,4.030786634845451e-17
La Maná,3.93199464200195e-17
Tena,3.4983941818883026e-17
San Lorenzo de Esmeraldas,3.4620309210111753e-17
Catamayo,3.0076154472839425e-17
Pedernales,2.4793835512865312e-17
Atuntaqui,2.130502987937709e-17
Bahía de Caráquez,1.9508252727436872e-17
Puerto Quito,1.7402224529548498e-17
Pedro Carbo,1.6491684943625475e-17
Macas,1.2311715262459843e-17
Yaguachi Nuevo,9.360265317731187e-18
Valencia,7.748873163293002e-18
Piñas,7.745335887913613e-18
San Gabriel,6.293209583475035e-18
Atacames,5.495986132225454e-18
Alausí,4.239614542356717e-18
Lomas de Sargentillo,3.782981092215264e-18
Manta,3.659662900307528e-18
Muisne,3.480328284454619e-18
Macará,3.2199171417716424e-18
Baños,3.1921306023697924e-18
San Miguel de Salcedo,2.8611488615255728e-18
Zamora,2.7990706100883456e-18
Puerto Ayora,2.4806390561356255e-18
Valdez,2.2874264337398833e-18
Santa Cruz,2.2022235723835877e-18
Tosagua,1.9770004691324896e-18
Píllaro,1.0000962895753773e-18
Puerto Baquerizo Moreno,8.330192211965823e-19
Pedro Vicente Maldonado,6.869753167497785e-19
Archidona,6.758330867605894e-19
Puerto Villamil,3.5899578486149667e-19
Eloy Alfaro,2.533912141446792e-19
Yaupi,2.513193973182889e-19
Machala,2.3445614759727787e-19
Santo Domingo de los Colorados,6.474962313713166e-22
Cuenca,2.591933823260473e-24
Quito,1.479413611069712e-31
Guayaquil,7.304415433252182e-32
