San Francisco de Macorís,10.0
Moca,2.2365617770111788e-06
San Juan,5.780502713756189e-08
La Romana,4.925184831313966e-08
Higüey,3.289127091721682e-08
Bonao,2.143616987901304e-12
Bajos de Haina,4.2913758682554175e-13
San Pedro de Macorís,1.1487874231790716e-13
La Vega,1.2393937011445484e-14
Baní,3.573304692096733e-16
Boca Chica,4.395167420381718e-17
Barahona,5.392023003893397e-18
Azua,4.800557391498603e-20
Samaná,2.883334313816662e-23
Mao,1.8903384381626347e-23
Santo Domingo Este,1.8903384381626347e-23
Villa Altagracia,3.788034100806147e-24
Sabaneta,1.6849264869736646e-24
El Seibo,1.1839679653079422e-24
San Cristóbal,9.066808090620894e-25
Cotuí,1.816783995527834e-26
Nagua,1.75027798210681e-26
Hato Mayor,2.7322090441889454e-27
Sosúa,2.6031664033651862e-27
Jarabacoa,2.588473355763274e-27
Dajabón,6.327383450979209e-28
Constanza,3.8070705204994056e-28
San José de Ocoa,2.791701675888869e-28
Neiba,1.575029639976635e-28
Salcedo,4.5072481264984285e-29
Pantanal,3.73220427751476e-29
Comendador,3.685776112071157e-29
San Gregorio de Nigua,2.321735896617956e-29
Piedra Blanca,6.2045616917251525e-30
Monte Cristi,3.483330695342566e-30
Yayas de Viajama,3.0202672229363444e-30
Las Terrenas,1.5613853693158693e-30
Monte Plata,1.0855294931257039e-30
Jimaní,6.995757873749209e-31
Pedernales,6.749877070408654e-31
Guananico,5.418841780387114e-31
Bávaro,2.4155356319801365e-31
Puerto Plata,1.3551715576141866e-33
Santiago,5.905513922891788e-39
Santo Domingo,2.413813225480172e-40
