Sanski Most,10.0
Lukavac,0.835751690562005
Bihać,8.367127159787353e-06
Zvornik,1.2128710116822239e-06
Doboj,1.341210801155545e-10
Zenica,7.442384645684491e-12
Bugojno,2.739606705948962e-12
Žepče,9.636202499805747e-14
Trebinje,8.28614843263972e-14
Bosanska Krupa,1.5237398724792357e-14
Čapljina,4.038669193274871e-15
Prijedor,3.0172503997121794e-18
Breza,1.274112531142135e-18
Derventa,5.862085216690946e-19
Goražde,5.485416659898302e-19
Foča,5.115157946482233e-19
Sapna,4.735304940193837e-19
Jablanica,2.6351942650707434e-19
Vareš,1.825544625951338e-19
Livno,1.5279249189583906e-19
Bosanski Petrovac,1.0537490983698746e-19
Mrkonjić Grad,1.0429870653542102e-19
Drvar,9.118528182203611e-20
Velika Kladuša,7.504218677059528e-20
Višegrad,5.429152716346328e-20
Tomislavgrad,5.2504323010452794e-20
Tuzla,3.2108657526661414e-21
Brčko,3.2108657526661414e-21
Bijeljina,1.506044639261336e-21
Mostar,5.3780602999446786e-24
Banja Luka,7.800023546130098e-25
Sarajevo,9.480468677648362e-26
